Date,Currency,Mean,Buy,Sell
1/24/2017,STG POUND,130.0389,129.8977778,130.18
1/24/2017,EURO,111.7789,111.6522222,111.9055556
1/24/2017,USHS,34.5836,34.50227452,34.66501188
1/24/2017,TSHS,21.7411,21.67204152,21.81006997
1/24/2017,RWF,7.8553,7.81404438,7.896497122
1/24/2017,BIF,16.139,16.02721953,16.25086128
1/25/2017,US DOLLAR,103.9928,103.8927778,104.0927778
1/25/2017,STG POUND,130.1392,129.9933333,130.285
1/25/2017,EURO,111.6439,111.5194444,111.7683333
1/25/2017,USHS,34.5506,34.46925019,34.6318587
1/25/2017,TSHS,21.5881,21.51926433,21.65694332
1/25/2017,RWF,8.0219,7.915630821,8.128187715
1/25/2017,BIF,16.1326,15.99688312,16.26831081
1/26/2017,US DOLLAR,104.0028,103.9027778,104.1027778
1/26/2017,STG POUND,131.6211,131.4716667,131.7705556
1/26/2017,EURO,111.7839,111.6627778,111.905
1/26/2017,USHS,34.5184,34.43712143,34.59965245
1/26/2017,TSHS,21.538,21.46916776,21.60673707
1/26/2017,RWF,8.021,7.94532113,8.096703649
1/26/2017,BIF,16.1343,15.99861248,16.27001738
1/27/2017,US DOLLAR,103.9639,103.8638889,104.0638889
1/27/2017,STG POUND,130.7958,130.6616667,130.93
1/27/2017,EURO,111.0586,110.9438889,111.1733333
1/27/2017,USHS,34.5313,34.44999066,34.61260731
1/27/2017,TSHS,21.3536,21.2850012,21.42226739
1/27/2017,RWF,7.8559,7.814718522,7.897162419
1/27/2017,BIF,16.2863,16.17448683,16.39819208
1/30/2017,US DOLLAR,103.9667,103.8666667,104.0666667
1/30/2017,STG POUND,130.6933,130.56,130.8266667
1/30/2017,EURO,111.2458,111.1316667,111.36
1/30/2017,USHS,34.6073,34.52594491,34.68870347
1/30/2017,TSHS,21.4685,21.39974375,21.53722721
1/30/2017,RWF,7.8578,7.816527867,7.898973042
1/30/2017,BIF,16.1433,16.03155029,16.25497433
1/31/2017,US DOLLAR,103.9556,103.8555556,104.0555556
1/31/2017,STG POUND,130.0867,129.95,130.2233333
1/31/2017,EURO,111.1583,111.0366667,111.28
1/31/2017,USHS,34.5341,34.4527496,34.61538462
1/31/2017,TSHS,21.4996,21.43085958,21.56841767
1/31/2017,RWF,8.0266,7.953924186,8.099229699
1/31/2017,BIF,16.2303,16.09447944,16.36619236
2/1/2017,US DOLLAR,103.8589,103.7588889,103.9588889
2/1/2017,STG POUND,129.6892,129.5488889,129.8294444
2/1/2017,EURO,111.6739,111.5555556,111.7922222
2/1/2017,USHS,34.5181,34.43668972,34.5994453
2/1/2017,TSHS,21.5196,21.45078717,21.58851183
2/1/2017,RWF,7.8675,7.826266793,7.90881638
2/1/2017,BIF,16.2454,16.13339675,16.35744193
2/2/2017,US DOLLAR,103.8233,103.7233333,103.9233333
2/2/2017,STG POUND,131.5792,131.4344444,131.7238889
2/2/2017,EURO,112.0594,111.9427778,112.1761111
2/2/2017,USHS,34.4817,34.40035924,34.56310056
2/2/2017,TSHS,21.527,21.45812618,21.5959122
2/2/2017,RWF,7.8702,7.828944414,7.911527461
2/2/2017,BIF,16.2491,16.13708824,16.36102452
2/3/2017,US DOLLAR,103.8144,103.7144444,103.9144444
2/3/2017,STG POUND,129.9944,129.8394444,130.1494444
2/3/2017,EURO,111.6867,111.5605556,111.8127778
2/3/2017,USHS,34.5328,34.45141837,34.61427209
2/3/2017,TSHS,21.5289,21.45996172,21.59776309
2/3/2017,RWF,8.0628,7.965976284,8.15971203
2/3/2017,BIF,16.2528,16.1407782,16.36474079
2/6/2017,US DOLLAR,103.7583,103.6583333,103.8583333
2/6/2017,STG POUND,129.5856,129.4444444,129.7266667
2/6/2017,EURO,111.745,111.6255556,111.8644444
2/6/2017,USHS,34.5033,34.42188879,34.5847737
2/6/2017,TSHS,21.5405,21.47155581,21.60945414
2/6/2017,RWF,8.0679,7.9974324,8.138274781
2/6/2017,BIF,16.2628,16.12667897,16.39897098
2/7/2017,US DOLLAR,103.6917,103.5916667,103.7916667
2/7/2017,STG POUND,129.2278,129.0894444,129.3661111
2/7/2017,EURO,110.9753,110.8472222,111.1033333
2/7/2017,USHS,34.5448,34.46326776,34.62633738
2/7/2017,TSHS,21.5447,21.47571257,21.61370767
2/7/2017,RWF,8.0738,8.003340024,8.14428445
2/7/2017,BIF,16.2733,16.13703733,16.40952458
2/8/2017,US DOLLAR,103.6989,103.5988889,103.7988889
2/8/2017,STG POUND,129.6383,129.495,129.7816667
2/8/2017,EURO,110.7389,110.6166667,110.8611111
2/8/2017,USHS,34.552,34.47050386,34.63357608
2/8/2017,TSHS,21.5721,21.50312035,21.64115874
2/8/2017,RWF,7.8849,7.8435329,7.92624331
2/8/2017,BIF,16.2731,16.13687794,16.40934587
2/9/2017,US DOLLAR,103.6994,103.5994444,103.7994444
2/9/2017,STG POUND,129.7311,129.585,129.8772222
2/9/2017,EURO,110.7881,110.6716667,110.9044444
2/9/2017,USHS,34.5711,34.48958729,34.65269548
2/9/2017,TSHS,21.5527,21.48373734,21.62173757
2/9/2017,RWF,8.0745,7.985880892,8.163074663
2/9/2017,BIF,16.273,16.13679157,16.40925788
2/10/2017,US DOLLAR,103.5333,103.4333333,103.6333333
2/10/2017,STG POUND,129.4714,129.3233333,129.6194444
2/10/2017,EURO,110.3244,110.1972222,110.4516667
2/10/2017,USHS,34.5976,34.51592152,34.67934257
2/10/2017,TSHS,21.5873,21.51817305,21.65646149
2/10/2017,RWF,8.0879,8.014892248,8.160908798
2/10/2017,BIF,16.2991,16.1626568,16.4356107
2/13/2017,US DOLLAR,103.6319,103.5333333,103.7305556
2/13/2017,STG POUND,129.4233,129.2855556,129.5611111
2/13/2017,EURO,110.1636,110.0433333,110.2838889
2/13/2017,USHS,34.5937,34.5124923,34.67482292
2/13/2017,TSHS,21.5668,21.49800498,21.63554411
2/13/2017,RWF,7.932,7.827973114,8.03605924
2/13/2017,BIF,16.2857,16.14962911,16.42186091
2/13/2017,US DOLLAR,103.6319,103.5333333,103.7305556
2/13/2017,STG POUND,129.4233,129.2855556,129.5611111
2/13/2017,EURO,110.1636,110.0433333,110.2838889
2/13/2017,USHS,34.5937,34.5124923,34.67482292
2/13/2017,TSHS,21.5668,21.49800498,21.63554411
2/13/2017,RWF,7.932,7.827973114,8.03605924
2/13/2017,BIF,16.2857,16.14962911,16.42186091
2/14/2017,US DOLLAR,103.67,103.57,103.77
2/14/2017,STG POUND,130.0139,129.8677778,130.16
2/14/2017,EURO,110.1119,109.9877778,110.2361111
2/14/2017,USHS,34.581,34.49937361,34.66254707
2/14/2017,TSHS,21.5396,21.47055989,21.60857391
2/14/2017,RWF,7.8894,7.848029296,7.930771459
2/14/2017,BIF,16.3677,16.23137708,16.5041035
2/15/2017,US DOLLAR,103.6608,103.5622222,103.7594444
2/15/2017,STG POUND,129.3425,129.2,129.485
2/15/2017,EURO,109.9308,109.8111111,110.0505556
2/15/2017,USHS,34.584,34.50288327,34.66515031
2/15/2017,TSHS,21.5608,21.49201947,21.62950883
2/15/2017,RWF,8.0799,7.983562407,8.176244019
2/15/2017,BIF,16.2843,16.14821676,16.42036993
2/16/2017,US DOLLAR,103.65,103.55,103.75
2/16/2017,STG POUND,129.2697,129.1227778,129.4166667
2/16/2017,EURO,110.1172,110,110.2344444
2/16/2017,USHS,34.5587,34.47710843,34.6402704
2/16/2017,TSHS,21.563,21.4939759,21.63206181
2/16/2017,RWF,7.8945,7.853108434,7.935876388
2/16/2017,BIF,16.2873,16.15093976,16.4235635
2/17/2017,US DOLLAR,103.6514,103.5527778,103.75
2/17/2017,STG POUND,129.57,129.4305556,129.7094444
2/17/2017,EURO,110.5414,110.4255556,110.6572222
2/17/2017,USHS,34.5872,34.5060241,34.66831192
2/17/2017,TSHS,21.5483,21.48433735,21.61216771
2/17/2017,RWF,7.8954,7.854072289,7.936629201
2/17/2017,BIF,16.382,16.24578313,16.51814695
2/20/2017,US DOLLAR,103.6222,103.5222222,103.7222222
2/20/2017,STG POUND,128.7292,128.5916667,128.8666667
2/20/2017,EURO,110.1439,110.0211111,110.2666667
2/20/2017,USHS,34.5969,34.51526513,34.6785446
2/20/2017,TSHS,21.5591,21.49009106,21.6282065
2/20/2017,RWF,8.0843,7.979967863,8.188580015
2/20/2017,BIF,16.2949,16.15854312,16.4312547
2/21/2017,US DOLLAR,103.5833,103.4833333,103.6833333
2/21/2017,STG POUND,128.9619,128.8277778,129.0961111
2/21/2017,EURO,109.72,109.6,109.84
2/21/2017,USHS,34.6099,34.5282109,34.69157674
2/21/2017,TSHS,21.5769,21.50779617,21.64599775
2/21/2017,RWF,8.0872,8.014209934,8.160154614
2/21/2017,BIF,16.3031,16.16672561,16.43955548
2/22/2017,US DOLLAR,103.5767,103.4766667,103.6766667
2/22/2017,STG POUND,129.5214,129.3855556,129.6572222
2/22/2017,EURO,109.24,109.1255556,109.3544444
2/22/2017,USHS,34.6121,34.53043115,34.69381181
2/22/2017,TSHS,21.5686,21.49953381,21.63772831
2/22/2017,RWF,8.0887,8.020994759,8.15633154
2/22/2017,BIF,16.3042,16.16776517,16.44061463
2/22/2017,US DOLLAR,103.5767,103.4766667,103.6766667
2/22/2017,STG POUND,129.5214,129.3855556,129.6572222
2/22/2017,EURO,109.24,109.1255556,109.3544444
2/22/2017,USHS,34.6121,34.53043115,34.69381181
2/22/2017,TSHS,21.5686,21.49953381,21.63772831
2/22/2017,RWF,8.0887,8.020994759,8.15633154
2/22/2017,BIF,16.3042,16.16776517,16.44061463
2/23/2017,US DOLLAR,103.5944,103.4944444,103.6944444
2/23/2017,STG POUND,128.9619,128.8294444,129.0944444
2/23/2017,EURO,108.9064,108.7883333,109.0244444
2/23/2017,USHS,34.6255,34.54379855,34.70717698
2/23/2017,TSHS,21.5746,21.50549156,21.64367384
2/23/2017,RWF,7.903,7.861559068,7.944387782
2/23/2017,BIF,16.4035,16.26702384,16.54001825
2/24/2017,US DOLLAR,103.5467,103.4466667,103.6466667
2/24/2017,STG POUND,129.5122,129.3672222,129.6572222
2/24/2017,EURO,109.5428,109.4244444,109.6611111
2/24/2017,USHS,34.6221,34.54042581,34.70387317
2/24/2017,TSHS,21.57,21.50575674,21.63433653
2/24/2017,RWF,7.9088,7.867402071,7.950280338
2/24/2017,BIF,16.4147,16.27809224,16.55123413
2/27/2017,US DOLLAR,103.4678,103.3677778,103.5677778
2/27/2017,STG POUND,128.6128,128.4761111,128.7494444
2/27/2017,EURO,109.3744,109.2594444,109.4894444
2/27/2017,USHS,34.6485,34.56673569,34.7303587
2/27/2017,TSHS,21.601,21.53179346,21.67019596
2/27/2017,RWF,8.0995,7.970818895,8.228096011
2/27/2017,BIF,16.3249,16.18833614,16.46151283
2/28/2017,US DOLLAR,103.3417,103.2416667,103.4416667
2/28/2017,STG POUND,128.4036,128.265,128.5422222
2/28/2017,EURO,109.4728,109.3561111,109.5894444
2/28/2017,USHS,34.7392,34.65721421,34.82121237
2/28/2017,TSHS,21.608,21.53870942,21.67729437
2/28/2017,RWF,7.9264,7.88483042,7.967907014
2/28/2017,BIF,16.4506,16.14436478,16.75680039
3/1/2017,US DOLLAR,102.975,102.875,103.075
3/1/2017,STG POUND,127.9208,127.7861111,128.0555556
3/1/2017,EURO,109.0758,108.9572222,109.1944444
3/1/2017,USHS,34.8629,34.78049964,34.94532199
3/1/2017,TSHS,21.7044,21.63473199,21.77399757
3/1/2017,RWF,7.9552,7.913461072,7.996889429
3/1/2017,BIF,16.514,16.37661897,16.65147023
3/2/2017,US DOLLAR,102.8333,102.7333333,102.9333333
3/2/2017,STG POUND,126.4436,126.305,126.5822222
3/2/2017,EURO,108.2164,108.1033333,108.3294444
3/2/2017,USHS,34.9109,34.82836788,34.99351071
3/2/2017,TSHS,21.7343,21.66450777,21.80402336
3/2/2017,RWF,7.9668,7.925032383,8.008598313
3/2/2017,BIF,16.5392,16.40158679,16.67686567
3/3/2017,US DOLLAR,102.8761,102.7761111,102.9761111
3/3/2017,STG POUND,126.1522,126.0094444,126.295
3/3/2017,EURO,108.1667,108.0466667,108.2866667
3/3/2017,USHS,34.945,34.86245461,35.02759504
3/3/2017,TSHS,21.7155,21.64579703,21.78521814
3/3/2017,RWF,8.1482,8.062549567,8.233917307
3/3/2017,BIF,16.4216,16.28416515,16.55910096
3/6/2017,US DOLLAR,102.6528,102.5527778,102.7527778
3/6/2017,STG POUND,126.0717,125.9394444,126.2038889
3/6/2017,EURO,108.7539,108.6322222,108.8755556
3/6/2017,USHS,35.099,35.01608499,35.18188467
3/6/2017,TSHS,21.753,21.68311211,21.82290961
3/6/2017,RWF,8.1667,8.068589657,8.264720063
3/6/2017,BIF,16.574,16.43605201,16.71188277
3/7/2017,US DOLLAR,102.6428,102.5427778,102.7427778
3/7/2017,STG POUND,125.9522,125.8177778,126.0866667
3/7/2017,EURO,108.7914,108.6705556,108.9122222
3/7/2017,USHS,35.0732,34.99029399,35.15605953
3/7/2017,TSHS,21.7746,21.70468862,21.84454184
3/7/2017,RWF,7.9865,7.944597349,8.028356729
3/7/2017,BIF,16.5785,16.44057165,16.71643813
3/8/2017,US DOLLAR,102.6211,102.5211111,102.7211111
3/8/2017,STG POUND,125.1175,124.9777778,125.2572222
3/8/2017,EURO,108.4192,108.3011111,108.5372222
3/8/2017,USHS,35.0611,34.9782042,35.14398119
3/8/2017,TSHS,21.7792,21.70926673,21.84915844
3/8/2017,RWF,7.9848,7.942865796,8.0266395
3/8/2017,BIF,16.5841,16.44608379,16.72201931
3/9/2017,US DOLLAR,102.5628,102.4627778,102.6627778
3/9/2017,STG POUND,124.7936,124.6511111,124.9361111
3/9/2017,EURO,108.2292,108.11,108.3483333
3/9/2017,USHS,35.0518,34.96885705,35.13471017
3/9/2017,TSHS,21.7916,21.72160201,21.86159744
3/9/2017,RWF,7.9919,7.950008929,8.033844269
3/9/2017,BIF,16.5957,16.45766885,16.73378408
3/10/2017,US DOLLAR,102.5639,102.4638889,102.6638889
3/10/2017,STG POUND,124.8764,124.74,125.0127778
3/10/2017,EURO,108.3122,108.1938889,108.4305556
3/10/2017,USHS,35.0514,34.96847858,35.13432917
3/10/2017,TSHS,21.7914,21.72136692,21.86136037
3/10/2017,RWF,7.9938,7.951870992,8.035709057
3/10/2017,BIF,16.6825,16.47122487,16.89375661
3/13/2017,US DOLLAR,102.615,102.515,102.715
3/13/2017,STG POUND,124.9686,124.8311111,125.1061111
3/13/2017,EURO,109.6711,109.5505556,109.7916667
3/13/2017,USHS,35.0827,34.99975661,35.16558552
3/13/2017,TSHS,21.7903,21.72029402,21.86021558
3/13/2017,RWF,8.0106,7.905369226,8.11588548
3/13/2017,BIF,16.4698,16.29538042,16.64419841
3/14/2017,US DOLLAR,102.6711,102.5711111,102.7711111
3/14/2017,STG POUND,125.5572,125.4216667,125.6927778
3/14/2017,EURO,109.5283,109.4094444,109.6472222
3/14/2017,USHS,34.9953,34.91253487,35.078103
3/14/2017,TSHS,21.7686,21.69870478,21.8385077
3/14/2017,RWF,7.9867,7.944839665,8.028576381
3/14/2017,BIF,16.5865,16.44859126,16.72439717
3/15/2017,STG POUND,124.9756,124.84,125.1111111
3/15/2017,EURO,109.3533,109.2294444,109.4772222
3/15/2017,USHS,35.0154,34.93268265,35.09806255
3/15/2017,TSHS,21.7387,21.66895197,21.80850488
3/15/2017,RWF,7.9755,7.933654355,8.017254249
3/15/2017,BIF,16.5663,16.42856372,16.70395171
3/15/2017,US DOLLAR,102.8122,102.7122222,102.9122222
3/16/2017,US DOLLAR,102.8944,102.7944444,102.9944444
3/16/2017,STG POUND,125.5211,125.3883333,125.6538889
3/16/2017,EURO,109.2264,109.1088889,109.3438889
3/16/2017,USHS,34.9388,34.85624899,35.02134789
3/16/2017,TSHS,21.7214,21.65165327,21.79106091
3/16/2017,RWF,8.0181,7.864501861,8.171647841
3/16/2017,BIF,16.6192,16.40865203,16.82970329
3/17/2017,US DOLLAR,103.0306,102.9305556,103.1305556
3/17/2017,STG POUND,127.2267,127.0894444,127.3638889
3/17/2017,EURO,110.5583,110.4377778,110.6788889
3/17/2017,USHS,34.8635,34.78115657,34.94589124
3/17/2017,TSHS,21.6927,21.62307754,21.76224531
3/17/2017,RWF,7.9618,7.920058179,8.003454325
3/17/2017,BIF,16.5381,16.40076494,16.67551478
3/20/2017,US DOLLAR,103.1111,103.0111111,103.2111111
3/20/2017,STG POUND,127.7014,127.5566667,127.8461111
3/20/2017,EURO,110.8397,110.7111111,110.9683333
3/20/2017,USHS,34.8654,34.78307676,34.94768633
3/20/2017,TSHS,21.6757,21.60620088,21.74522705
3/20/2017,RWF,8.1341,8.03653784,8.231733362
3/20/2017,BIF,16.3954,16.2570675,16.53365333
3/21/2017,US DOLLAR,103.1117,103.0116667,103.2116667
3/21/2017,STG POUND,127.3433,127.2066667,127.48
3/21/2017,EURO,110.9369,110.8177778,111.0561111
3/21/2017,USHS,34.8652,34.78288953,34.94749786
3/21/2017,TSHS,21.6756,21.60608458,21.74510978
3/21/2017,RWF,8.134,8.008493872,8.259549889
3/21/2017,BIF,16.3976,16.23314548,16.56210462
3/22/2017,US DOLLAR,103.1056,103.0055556,103.2055556
3/22/2017,STG POUND,128.6164,128.4711111,128.7616667
3/22/2017,EURO,111.3767,111.2533333,111.5
3/22/2017,USHS,34.8964,34.81401733,34.97869586
3/22/2017,TSHS,21.6769,21.60736394,21.74639987
3/22/2017,RWF,8.1352,7.9956936,8.274699315
3/22/2017,BIF,16.3996,16.25794262,16.54134081
3/23/2017,US DOLLAR,102.8972,102.7972222,102.9972222
3/23/2017,STG POUND,128.0494,127.9066667,128.1922222
3/23/2017,EURO,111.1861,111.0366667,111.3355556
3/23/2017,USHS,34.9379,34.85530893,35.02040155
3/23/2017,TSHS,21.7013,21.63165134,21.77101629
3/23/2017,RWF,8.152,8.054974514,8.249055584
3/23/2017,BIF,16.4338,16.26956498,16.59811387
3/24/2017,US DOLLAR,102.9472,102.8472222,103.0472222
3/24/2017,STG POUND,128.7186,128.5822222,128.855
3/24/2017,EURO,111.0053,110.8827778,111.1277778
3/24/2017,USHS,34.9015,34.81898806,34.98392978
3/24/2017,TSHS,21.7199,21.65026822,21.78960162
3/24/2017,RWF,7.973,7.931218158,8.014703579
3/24/2017,BIF,16.5643,16.42683775,16.7018609
3/27/2017,US DOLLAR,102.9083,102.8083333,103.0083333
3/27/2017,STG POUND,128.3458,128.2016667,128.49
3/27/2017,EURO,111.0711,110.9544444,111.1877778
3/27/2017,USHS,34.8855,34.80300947,34.96798249
3/27/2017,TSHS,21.699,21.62931802,21.76866337
3/27/2017,RWF,8.1537,8.110800097,8.196611818
3/27/2017,BIF,16.4346,16.24130734,16.62793224
3/28/2017,US DOLLAR,102.7061,102.9061,102.8061
3/28/2017,STG POUND,128.995,129.2744,129.1347
3/28/2017,EURO,111.5822,111.8222,111.7022
3/28/2017,USHS,0.0285,0.0286,0.0285
3/28/2017,TSHS,0.0459,0.0461,0.046
3/28/2017,RWF,0.1216,0.1234,0.1225
3/28/2017,BIF,0.0603,0.0613,0.0608
3/29/2017,US DOLLAR,102.9528,102.8527778,103.0527778
3/29/2017,STG POUND,127.5992,127.4561111,127.7422222
3/29/2017,EURO,111.2575,111.1388889,111.3761111
3/29/2017,USHS,35.0404,34.98207499,35.09871175
3/29/2017,TSHS,21.709,21.63939729,21.77870203
3/29/2017,RWF,8.151,8.011234804,8.290685176
3/29/2017,BIF,16.4299,16.2803957,16.57942582
3/30/2017,US DOLLAR,103.0167,102.9166667,103.1166667
3/30/2017,STG POUND,128.0847,127.9461111,128.2233333
3/30/2017,EURO,110.7358,110.6188889,110.8527778
3/30/2017,USHS,35.0721,34.9894941,35.15465587
3/30/2017,TSHS,21.6859,21.61629223,21.75546559
3/30/2017,RWF,8.1459,8.048165508,8.243562753
3/30/2017,BIF,16.4198,16.2612898,16.57836437
3/31/2017,US DOLLAR,103,102.9,103.1
3/31/2017,STG POUND,128.8314,128.6955556,128.9672222
3/31/2017,EURO,110.5636,110.4438889,110.6833333
3/31/2017,USHS,35.0778,34.99515034,35.16034985
3/31/2017,TSHS,21.67,21.60038797,21.73955296
3/31/2017,RWF,7.9759,7.93414161,8.017589893
3/31/2017,BIF,16.5733,16.43588749,16.71078717
4/3/2017,US DOLLAR,103.0989,102.9988889,103.1988889
4/3/2017,STG POUND,129.3286,129.1811111,129.4761111
4/3/2017,EURO,110.1072,109.9838889,110.2305556
4/3/2017,USHS,35.015,34.93254665,35.09746599
4/3/2017,TSHS,21.6589,21.58937973,21.72838973
4/3/2017,RWF,8.1282,8.071792332,8.18455431
4/3/2017,BIF,16.4094,16.19949612,16.61930549
4/4/2017,US DOLLAR,103.1944,103.0944444,103.2944444
4/4/2017,STG POUND,128.3542,128.2044444,128.5038889
4/4/2017,EURO,110.0033,109.885,110.1216667
4/4/2017,USHS,35.031,34.94863658,35.11343428
4/4/2017,TSHS,21.6388,21.56940784,21.70825026
4/4/2017,RWF,8.1331,8.007691067,8.258543946
4/4/2017,BIF,16.4004,16.24075727,16.5599612
4/5/2017,US DOLLAR,103.2367,103.1366667,103.3366667
4/5/2017,STG POUND,128.5714,128.4372222,128.7055556
4/5/2017,EURO,109.9367,109.8172222,110.0561111
4/5/2017,USHS,34.9973,34.91500274,35.07966775
4/5/2017,TSHS,21.63,21.56059482,21.6993633
4/5/2017,RWF,7.9587,7.917131705,8.000355515
4/5/2017,BIF,16.544,16.40685784,16.68107042
4/6/2017,US DOLLAR,103.2783,103.1783333,103.3783333
4/6/2017,STG POUND,128.8472,128.7111111,128.9833333
4/6/2017,EURO,110.1389,110.02,110.2577778
4/6/2017,USHS,34.9832,34.90093024,35.06550148
4/6/2017,TSHS,21.6116,21.54223161,21.68090846
4/6/2017,RWF,7.9883,7.835297532,8.141244124
4/6/2017,BIF,16.6446,16.33804633,16.9512333
4/7/2017,US DOLLAR,103.4372,103.3372222,103.5372222
4/7/2017,STG POUND,129.0983,128.9588889,129.2377778
4/7/2017,EURO,110.2747,110.1538889,110.3955556
4/7/2017,USHS,34.9972,34.91497958,35.07932497
4/7/2017,TSHS,21.588,21.51883112,21.65724946
4/7/2017,RWF,8.1161,8.02126986,8.210981307
4/7/2017,BIF,16.5154,16.37855414,16.65217976
4/10/2017,US DOLLAR,103.3889,103.2888889,103.4888889
4/10/2017,STG POUND,128.1128,127.9761111,128.2494444
4/10/2017,EURO,109.8589,109.7405556,109.9772222
4/10/2017,USHS,35.0135,34.93128624,35.0957401
4/10/2017,TSHS,21.5981,21.52888125,21.66738382
4/10/2017,RWF,7.9797,7.826927206,8.13253012
4/10/2017,BIF,16.5256,16.38871591,16.66248924
4/11/2017,US DOLLAR,103.4444,103.3444444,103.5444444
4/11/2017,STG POUND,128.4372,128.2961111,128.5783333
4/11/2017,EURO,109.4958,109.3755556,109.6161111
4/11/2017,USHS,34.9464,34.86425582,35.02849156
4/11/2017,TSHS,21.5769,21.5076725,21.64605956
4/11/2017,RWF,7.9443,7.902789999,7.985818729
4/11/2017,BIF,16.5199,16.38310978,16.65672508
4/12/2017,US DOLLAR,103.415,103.315,103.515
4/12/2017,STG POUND,128.5894,128.4572222,128.7216667
4/12/2017,EURO,109.7364,109.6211111,109.8516667
4/12/2017,USHS,34.9563,34.87417283,35.03847457
4/12/2017,TSHS,21.5927,21.52345071,21.66190776
4/12/2017,RWF,8.1178,7.992658069,8.242946329
4/12/2017,BIF,16.3713,16.21426846,16.52828728
4/13/2017,US DOLLAR,103.4089,103.3088889,103.5088889
4/13/2017,STG POUND,129.1414,129,129.2827778
4/13/2017,EURO,109.7625,109.6422222,109.8827778
4/13/2017,USHS,34.9584,34.87623178,35.04054723
4/13/2017,TSHS,21.594,21.52472144,21.66318914
4/13/2017,RWF,8.1183,7.993129951,8.243433931
4/13/2017,BIF,16.3722,16.21522575,16.52926499
4/18/2017,US DOLLAR,103.3617,103.2616667,103.4616667
4/18/2017,STG POUND,129.4247,129.2811111,129.5683333
4/18/2017,EURO,109.8128,109.6927778,109.9327778
4/18/2017,USHS,35.0034,34.92114632,35.0856239
4/18/2017,TSHS,21.6135,21.54421122,21.68277999
4/18/2017,RWF,7.9514,7.909886109,7.992995142
4/18/2017,BIF,16.5405,16.40356332,16.67743758
4/19/2017,US DOLLAR,103.4283,103.3283333,103.5283333
4/19/2017,STG POUND,131.6564,131.5105556,131.8022222
4/19/2017,EURO,110.5247,110.4077778,110.6416667
4/19/2017,USHS,34.9518,34.86968141,35.03395326
4/19/2017,TSHS,21.5996,21.53033791,21.66879043
4/19/2017,RWF,8.117,7.991918476,8.242173008
4/19/2017,BIF,16.3779,16.20638473,16.54938142
4/20/2017,US DOLLAR,103.4139,103.3138889,103.5138889
4/20/2017,STG POUND,132.6167,132.4694444,132.7638889
4/20/2017,EURO,110.7731,110.6522222,110.8938889
4/20/2017,USHS,34.9277,34.84556554,35.00981367
4/20/2017,TSHS,21.6123,21.54300282,21.68149921
4/20/2017,RWF,7.9497,7.908214142,7.991277929
4/20/2017,BIF,16.5434,16.40649403,16.68023553
4/21/2017,US DOLLAR,103.3806,103.2805556,103.4805556
4/21/2017,STG POUND,132.4233,132.2761111,132.5705556
4/21/2017,EURO,111.2314,111.115,111.3477778
4/21/2017,USHS,34.9486,34.86645371,35.0307953
4/21/2017,TSHS,21.6192,21.54994229,21.68849681
4/21/2017,RWF,8.1216,7.996381499,8.246760442
4/21/2017,BIF,16.3867,16.24653048,16.52682822
4/24/2017,US DOLLAR,103.3247,103.2205556,103.4288889
4/24/2017,STG POUND,132.2119,132.0683333,132.3555556
4/24/2017,EURO,110.6853,110.5688889,110.8016667
4/24/2017,USHS,34.9869,34.90320779,35.07053397
4/24/2017,TSHS,21.6503,21.58004426,21.72047988
4/24/2017,RWF,8.1065,7.980942354,8.23208125
4/24/2017,BIF,16.3515,16.19131771,16.51173054
4/25/2017,US DOLLAR,103.2683,103.1683333,103.3683333
4/25/2017,STG POUND,132.1644,132.0111111,132.3177778
4/25/2017,EURO,112.2419,112.115,112.3688889
4/25/2017,USHS,35.006,34.92365489,35.08828613
4/25/2017,TSHS,21.6427,21.57333806,21.71208866
4/25/2017,RWF,8.1305,7.991228777,8.269785625
4/25/2017,BIF,16.4049,16.26445881,16.54529006
4/26/2017,US DOLLAR,103.2711,103.1711111,103.3711111
4/26/2017,STG POUND,132.3725,132.2288889,132.5161111
4/26/2017,EURO,112.7061,112.5805556,112.8316667
4/26/2017,USHS,35.1793,35.09684631,35.26180886
4/26/2017,TSHS,21.6518,21.58243223,21.72119672
